                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                0.80616,                0.68089,                0.86551,                0.94615,                0.85338,                0.91315,                0.76487,                0.68425,                0.69841,                0.83348,              0.0025255,              0.0025255,              0.0025255
                    153,                0.79966,                0.60105,                0.83899,                0.95131,                0.85476,                0.91319,                0.76294,                0.70034,                0.70748,                0.83333,               0.002476,               0.002476,               0.002476
                    154,                0.86243,                0.58993,                0.85251,                0.95131,                0.85476,                0.91319,                0.76294,                0.70034,                0.70748,                0.83333,              0.0024265,              0.0024265,              0.0024265
                    155,                0.80641,                0.68573,                0.85113,                0.95281,                0.80853,                0.91614,                0.77486,                0.67256,                0.73783,                0.83268,               0.002377,               0.002377,               0.002377
                    156,                0.71562,                 0.6762,                0.82655,                0.95281,                0.80853,                0.91614,                0.77486,                0.67256,                0.73783,                0.83268,              0.0023275,              0.0023275,              0.0023275
                    157,                0.72252,                0.60372,                0.87614,                 0.9155,                0.86413,                0.92253,                0.78701,                0.68158,                0.74181,                 0.8383,               0.002278,               0.002278,               0.002278
                    158,                0.65025,                0.55533,                0.83288,                 0.9155,                0.86413,                0.92253,                0.78701,                0.68158,                0.74181,                 0.8383,              0.0022285,              0.0022285,              0.0022285
                    159,                0.70567,                0.52439,                0.81338,                0.97869,                0.84249,                0.92728,                0.79852,                0.71119,                0.76009,                 0.8434,               0.002179,               0.002179,               0.002179
                    160,                0.67903,                0.62383,                0.82177,                0.97869,                0.84249,                0.92728,                0.79852,                0.71119,                0.76009,                 0.8434,              0.0021295,              0.0021295,              0.0021295
                    161,                0.61004,                0.54048,                0.83772,                0.96661,                0.85731,                0.92887,                0.79732,                0.70042,                0.72304,                0.84035,                0.00208,                0.00208,                0.00208
                    162,                0.76723,                0.54183,                0.83489,                0.96661,                0.85731,                0.92887,                0.79732,                0.70042,                0.72304,                0.84035,              0.0020305,              0.0020305,              0.0020305
                    163,                0.61024,                0.66172,                 0.8253,                0.92388,                0.87305,                0.92352,                 0.7836,                0.69101,                0.74665,                0.84459,               0.001981,               0.001981,               0.001981
                    164,                 0.6799,                 0.5447,                0.82841,                0.92388,                0.87305,                0.92352,                 0.7836,                0.69101,                0.74665,                0.84459,              0.0019315,              0.0019315,              0.0019315
                    165,                0.65007,                0.51037,                0.80892,                0.91598,                0.87035,                0.92293,                0.78441,                0.66161,                0.73598,                0.83861,               0.001882,               0.001882,               0.001882
                    166,                0.75414,                0.73728,                0.86453,                0.91598,                0.87035,                0.92293,                0.78441,                0.66161,                0.73598,                0.83861,              0.0018325,              0.0018325,              0.0018325
                    167,                0.68219,                0.62942,                 0.8488,                0.96334,                0.86808,                 0.9295,                0.81442,                0.65615,                0.72487,                0.83997,               0.001783,               0.001783,               0.001783
                    168,                0.59928,                0.51236,                0.81209,                0.96334,                0.86808,                 0.9295,                0.81442,                0.65615,                0.72487,                0.83997,              0.0017335,              0.0017335,              0.0017335
                    169,                0.70035,                0.61014,                0.84012,                0.91759,                0.91724,                0.93103,                0.80357,                0.67488,                0.72922,                0.84185,               0.001684,               0.001684,               0.001684
                    170,                0.72009,                0.64297,                0.85747,                0.91759,                0.91724,                0.93103,                0.80357,                0.67488,                0.72922,                0.84185,              0.0016345,              0.0016345,              0.0016345
                    171,                0.66495,                0.56603,                0.84726,                0.96428,                0.86056,                0.93106,                0.81105,                0.64441,                0.72744,                0.84145,               0.001585,               0.001585,               0.001585
                    172,                0.63854,                 0.5745,                0.84316,                0.96428,                0.86056,                0.93106,                0.81105,                0.64441,                0.72744,                0.84145,              0.0015355,              0.0015355,              0.0015355
                    173,                0.66586,                0.58932,                0.85015,                0.92279,                0.87554,                0.92388,                0.80492,                0.62931,                0.70257,                0.83588,               0.001486,               0.001486,               0.001486
                    174,                0.63177,                0.47043,                0.80053,                0.92279,                0.87554,                0.92388,                0.80492,                0.62931,                0.70257,                0.83588,              0.0014365,              0.0014365,              0.0014365
                    175,                0.62265,                0.49505,                0.82997,                0.96957,                0.87576,                0.93114,                0.81348,                0.64705,                0.66495,                0.83284,               0.001387,               0.001387,               0.001387
                    176,                0.67964,                 0.6052,                0.83732,                0.96957,                0.87576,                0.93114,                0.81348,                0.64705,                0.66495,                0.83284,              0.0013375,              0.0013375,              0.0013375
                    177,                0.61594,                0.44646,                0.81987,                0.95923,                0.86881,                0.93216,                0.80828,                0.68544,                0.65979,                0.83238,               0.001288,               0.001288,               0.001288
                    178,                0.69184,                0.57492,                0.83443,                0.95923,                0.86881,                0.93216,                0.80828,                0.68544,                0.65979,                0.83238,              0.0012385,              0.0012385,              0.0012385
                    179,                0.66098,                0.53814,                0.79966,                0.93962,                0.89182,                  0.936,                0.82096,                0.61429,                0.62425,                0.82591,               0.001189,               0.001189,               0.001189
                    180,                0.54678,                0.46952,                0.81551,                0.93962,                0.89182,                  0.936,                0.82096,                0.61429,                0.62425,                0.82591,              0.0011395,              0.0011395,              0.0011395
                    181,                0.55625,                0.41024,                0.78688,                 0.9457,                0.86612,                0.93486,                0.81102,                0.59178,                0.61732,                0.82658,                0.00109,                0.00109,                0.00109
                    182,                0.58556,                0.48526,                 0.8156,                 0.9457,                0.86612,                0.93486,                0.81102,                0.59178,                0.61732,                0.82658,              0.0010405,              0.0010405,              0.0010405
                    183,                0.63576,                0.52511,                0.83782,                0.94513,                0.86541,                0.93478,                0.81847,                0.59934,                0.60477,                0.82454,               0.000991,               0.000991,               0.000991
                    184,                0.57535,                0.48186,                0.84408,                0.94513,                0.86541,                0.93478,                0.81847,                0.59934,                0.60477,                0.82454,              0.0009415,              0.0009415,              0.0009415
                    185,                0.57849,                0.46055,                0.80156,                0.94031,                0.90279,                0.93842,                0.81275,                0.60508,                0.60183,                0.82566,               0.000892,               0.000892,               0.000892
                    186,                0.56486,                0.53546,                0.81786,                0.94031,                0.90279,                0.93842,                0.81275,                0.60508,                0.60183,                0.82566,              0.0008425,              0.0008425,              0.0008425
                    187,                0.59085,                0.52147,                 0.8439,                0.93846,                0.91189,                0.93852,                0.81329,                0.59082,                0.60927,                 0.8235,               0.000793,               0.000793,               0.000793
                    188,                0.56999,                  0.474,                 0.8338,                0.93846,                0.91189,                0.93852,                0.81329,                0.59082,                0.60927,                 0.8235,              0.0007435,              0.0007435,              0.0007435
                    189,                0.60673,                0.46883,                0.77762,                0.93882,                0.91055,                0.94162,                0.81866,                0.60786,                0.63237,                0.82339,               0.000694,               0.000694,               0.000694
                    190,                0.61422,                0.48193,                0.83311,                0.93882,                0.91055,                0.94162,                0.81866,                0.60786,                0.63237,                0.82339,              0.0006445,              0.0006445,              0.0006445
                    191,                0.65057,                0.48731,                0.76688,                0.93891,                0.91179,                0.93764,                0.81379,                0.60344,                0.64783,                0.82578,               0.000595,               0.000595,               0.000595
                    192,                0.56064,                0.38947,                0.81411,                0.93891,                0.91179,                0.93764,                0.81379,                0.60344,                0.64783,                0.82578,              0.0005455,              0.0005455,              0.0005455
                    193,                0.55598,                0.46129,                 0.8174,                0.94376,                0.91202,                0.93764,                0.81088,                0.59433,                0.62752,                0.82501,               0.000496,               0.000496,               0.000496
                    194,                0.63369,                0.58618,                0.81628,                0.94376,                0.91202,                0.93764,                0.81088,                0.59433,                0.62752,                0.82501,              0.0004465,              0.0004465,              0.0004465
                    195,                0.64541,                0.49217,                0.86273,                0.94703,                0.91609,                0.93758,                0.81518,                0.59435,                0.62229,                0.82393,               0.000397,               0.000397,               0.000397
                    196,                0.57637,                0.49072,                0.79629,                0.94703,                0.91609,                0.93758,                0.81518,                0.59435,                0.62229,                0.82393,              0.0003475,              0.0003475,              0.0003475
                    197,                 0.6351,                0.46449,                0.81559,                0.94785,                0.91815,                0.93758,                0.82305,                0.59022,                0.61195,                0.82369,               0.000298,               0.000298,               0.000298
                    198,                0.56563,                0.51956,                0.80579,                0.94785,                0.91815,                0.93758,                0.82305,                0.59022,                0.61195,                0.82369,              0.0002485,              0.0002485,              0.0002485
                    199,                0.57883,                0.46262,                0.81354,                0.94608,                0.91852,                0.93761,                 0.8232,                0.58668,                0.60708,                0.82299,               0.000199,               0.000199,               0.000199
